date,product_code,market,opening_stock_units,received_units,closing_stock_units,stockout_flag,stockout_hours
2021-06-01,A3320150504,Philiphines,1243,887,1292,0,0
2021-06-01,A3320150504,Australia,1121,846,1109,0,0
2021-06-01,A3320150504,Newzealand,307,196,290,0,0
2021-06-01,A3320150504,Austria,175,101,123,0,0
2021-06-01,A3320150504,Poland,31,15,26,0,0
2021-06-01,A3320150504,Norway,264,120,177,0,0
2021-06-01,A3320150504,Netherlands,160,74,112,0,0
2021-06-01,A3320150504,Japan,344,233,279,0,0
2021-06-01,A3320150504,France,415,370,441,0,0
2021-06-01,A3320150504,Canada,1071,601,900,0,0
2021-06-01,A3320150504,Germany,30,20,49,0,0
2021-06-01,A3320150504,United Kingdom,1195,586,924,0,0
2021-06-01,A3320150504,Spain,515,327,448,0,0
2021-06-01,A3320150504,Italy,418,213,273,0,0
2021-06-01,A3320150504,Portugal,510,295,373,0,0
2021-06-01,A3320150504,USA,2021,1488,1493,0,0
2021-06-01,A3320150504,India,10611,5310,8689,0,0
2021-06-01,A3320150502,China,21,17,38,0,0
2021-06-01,A3320150502,Indonesia,449,526,525,0,0
2021-06-01,A3320150502,South Korea,881,577,860,0,0
2021-06-01,A3320150502,Sweden,18,16,25,0,0
2021-06-01,A3320150502,Pakistan,359,228,340,0,0
2021-06-01,A3320150502,Bangladesh,314,201,259,0,0
2021-06-01,A3320150502,Philiphines,940,820,1047,0,0
2021-06-01,A3320150502,Australia,611,476,666,0,0
2021-06-01,A3320150502,Newzealand,626,502,707,0,0
2021-06-01,A3320150502,Austria,81,68,68,0,0
2021-06-01,A3320150502,Poland,259,177,257,0,0
2021-06-01,A3320150502,Norway,355,199,314,0,0
2021-06-01,A3320150502,Netherlands,106,90,116,0,0
2021-06-01,A3320150502,Japan,96,71,81,0,0
2021-06-01,A3320150502,France,676,727,717,0,0
2021-06-01,A3320150502,Canada,839,774,816,0,0
2021-06-01,A3320150502,Germany,642,359,440,0,0
2021-06-01,A3320150502,United Kingdom,749,483,614,0,0
2021-06-01,A3320150502,Spain,481,308,320,0,0
2021-06-01,A3320150502,Italy,197,136,152,0,0
2021-06-01,A3320150502,Portugal,315,316,350,0,0
2021-06-01,A3320150502,USA,4192,2436,3626,0,0
2021-06-01,A3320150502,India,1832,1535,1491,0,0
2021-06-01,A3320150501,China,285,156,228,0,0
2021-06-01,A3320150501,Indonesia,1052,751,955,0,0
2021-06-01,A3320150501,South Korea,968,668,744,0,0
2021-06-01,A3320150501,Sweden,32,21,32,0,0
2021-06-01,A3320150501,Pakistan,120,150,144,0,0
2021-06-01,A3320150501,Bangladesh,146,58,103,0,0
2021-06-01,A3320150501,Philiphines,909,771,953,0,0
2021-06-01,A3320150501,Australia,460,339,324,0,0
2021-06-01,A3320150501,Newzealand,103,69,90,0,0
2021-06-01,A3320150501,Austria,22,18,19,0,0
2021-06-01,A3320150501,Poland,114,76,105,0,0
2021-06-01,A3320150501,Norway,748,581,810,0,0
2021-06-01,A3320150501,Netherlands,232,195,248,0,0
2021-06-01,A3320150501,Japan,220,168,238,0,0
2021-06-01,A3320150501,France,358,154,279,0,0
2021-06-01,A3320150501,Canada,2071,981,1721,0,0
2021-06-01,A3320150501,Germany,390,239,351,0,0
2021-06-01,A3320150501,United Kingdom,2098,989,1739,0,0
2021-06-01,A3320150501,Spain,414,302,381,0,0
2021-06-01,A3320150501,Italy,877,685,793,0,0
2021-06-01,A3320150501,Portugal,198,125,173,0,0
2021-06-01,A3320150501,USA,832,886,921,0,0
2021-06-01,A3320150501,India,9769,4560,7622,0,0
2021-06-01,A3220150406,China,27,20,46,0,0
2021-06-01,A3220150406,Indonesia,23,17,39,0,0
2021-06-01,A3220150406,South Korea,28,12,41,0,0
2021-06-01,A3220150406,Sweden,121,120,136,0,0
2021-06-01,A3220150406,Pakistan,259,117,196,0,0
2021-06-01,A3220150406,Bangladesh,44,17,32,0,0
2021-06-01,A3220150406,Philiphines,20,18,38,0,0
2021-06-01,A3220150406,Australia,228,210,255,0,0
2021-06-01,A3220150406,Newzealand,246,271,267,0,0
2021-06-01,A3220150406,Austria,74,58,54,0,0
2021-06-01,A3220150406,Poland,26,20,44,0,0
2021-06-01,A3220150406,Norway,23,20,43,0,0
2021-06-01,A3220150406,Netherlands,155,89,137,0,0
2021-06-01,A3220150406,Japan,165,162,165,0,0
2021-06-01,A3220150406,France,1012,447,696,0,0
2021-06-01,A3220150406,Canada,1102,707,1041,0,0
2021-06-01,A3220150406,Germany,303,262,286,0,0
2021-06-01,A3220150406,United Kingdom,852,545,819,0,0
2021-06-01,A3220150406,Spain,378,413,429,0,0
2021-06-01,A3220150406,Italy,290,178,190,0,0
2021-06-01,A3220150406,Portugal,360,252,261,0,0
2021-06-01,A3220150406,USA,3416,1871,2910,0,0
2021-06-01,A3220150406,India,5045,2241,3600,0,0
2021-06-01,A3220150405,China,27,11,34,0,0
2021-06-01,A3220150405,Indonesia,21,18,39,0,0
2021-06-01,A3220150405,South Korea,29,15,45,0,0
2021-06-01,A3220150405,Sweden,99,75,88,0,0
2021-06-01,A3220150405,Pakistan,83,53,52,0,0
2021-06-01,A3220150405,Bangladesh,474,277,442,0,0
2021-06-01,A3220150405,Philiphines,858,531,547,0,0
2021-06-01,A3220150405,Australia,1323,555,990,0,0
2021-06-01,A3220150405,Newzealand,236,171,162,0,0
2021-06-01,A3220150405,Austria,128,69,86,0,0
2021-06-01,A3220150405,Poland,200,101,171,0,0
2021-06-01,A3220150405,Norway,411,352,394,0,0
2021-06-01,A3220150405,Netherlands,426,278,429,0,0
2021-06-01,A3220150405,Japan,182,87,118,0,0
2021-06-01,A3220150405,France,316,214,197,0,0
2021-06-01,A3220150405,Canada,755,327,548,0,0
2021-06-01,A3220150405,Germany,273,255,253,0,0
2021-06-01,A3220150405,United Kingdom,24,14,38,0,0
2021-06-01,A3220150405,Spain,497,575,581,0,0
2021-06-01,A3220150405,Italy,480,350,451,0,0
2021-06-01,A3220150405,Portugal,255,226,282,0,0
2021-06-01,A3220150405,USA,2731,1540,1672,0,0
2021-06-01,A3220150405,India,8152,5595,7859,0,0
2021-06-01,A3220150404,China,394,289,375,0,0
2021-06-01,A3220150404,Indonesia,649,748,758,0,0
2021-06-01,A3220150404,South Korea,830,508,694,0,0
2021-06-01,A3220150404,Sweden,67,45,47,0,0
2021-06-01,A3220150404,Pakistan,108,43,80,0,0
2021-06-01,A3220150404,Bangladesh,178,137,178,0,0
2021-06-01,A3220150404,Philiphines,2005,1032,1751,0,0
2021-06-01,A3220150404,Australia,230,94,172,0,0
2021-06-01,A3220150404,Newzealand,27,18,46,0,0
2021-06-01,A3220150404,Austria,116,71,64,0,0
2021-06-01,A3220150404,Poland,141,134,155,0,0
2021-06-01,A3220150404,Norway,767,480,707,0,0
2021-06-01,A3220150404,Netherlands,257,247,235,0,0
2021-06-01,A3220150404,Japan,258,182,248,0,0
2021-06-01,A3220150404,France,136,109,109,0,0
2021-06-01,A3220150404,Canada,641,462,451,0,0
2021-06-01,A3220150404,Germany,25,22,47,0,0
2021-06-01,A3220150404,United Kingdom,668,473,557,0,0
2021-06-01,A3220150404,Spain,472,298,419,0,0
2021-06-01,A3220150404,Italy,403,278,418,0,0
2021-06-01,A3220150404,Portugal,212,124,163,0,0
2021-06-01,A3220150404,USA,4657,3209,4713,0,0
2021-06-01,A3220150404,India,5528,4339,4888,0,0
2021-06-01,A3220150402,China,38,22,26,0,0
2021-06-01,A3220150402,Indonesia,754,582,778,0,0
2021-06-01,A3220150402,South Korea,1291,783,1217,0,0
2021-06-01,A3220150402,Sweden,32,30,36,0,0
2021-06-01,A3220150402,Pakistan,29,16,45,0,0
2021-06-01,A3220150402,Bangladesh,108,65,103,0,0
2021-06-01,A3220150402,Philiphines,397,259,242,0,0
2021-06-01,A3220150402,Australia,520,464,522,0,0
2021-06-01,A3220150402,Newzealand,326,124,237,0,0
2021-06-01,A3220150402,Austria,161,98,146,0,0
2021-06-01,A3220150402,Poland,25,19,35,0,0
2021-06-01,A3220150402,Norway,481,467,510,0,0
2021-06-01,A3220150402,Netherlands,195,216,203,0,0
2021-06-01,A3220150402,Japan,368,244,320,0,0
2021-06-01,A3220150402,France,380,291,416,0,0
2021-06-01,A3220150402,Canada,929,705,776,0,0
2021-06-01,A3220150402,Germany,59,68,66,0,0
2021-06-01,A3220150402,United Kingdom,239,184,188,0,0
2021-06-01,A3220150402,Spain,545,245,425,0,0
2021-06-01,A3220150402,Italy,841,323,623,0,0
2021-06-01,A3220150402,Portugal,286,185,239,0,0
2021-06-01,A3220150402,USA,2358,1375,1670,0,0
2021-06-01,A3220150402,India,1473,633,999,0,0
2021-06-01,A3220150401,China,25,21,46,0,0
2021-06-01,A3220150401,Indonesia,712,486,543,0,0
2021-06-01,A3220150401,South Korea,996,710,988,0,0
2021-06-01,A3220150401,Sweden,64,40,60,0,0
2021-06-01,A3220150401,Pakistan,183,101,131,0,0
2021-06-01,A3220150401,Bangladesh,358,255,263,0,0
2021-06-01,A3220150401,Philiphines,477,514,508,0,0
2021-06-01,A3220150401,Australia,1222,722,1092,0,0
2021-06-01,A3220150401,Newzealand,491,434,495,0,0
2021-06-01,A3220150401,Austria,41,32,43,0,0
2021-06-01,A3220150401,Poland,377,246,374,0,0
2021-06-01,A3220150401,Norway,709,309,496,0,0
2021-06-01,A3220150401,Netherlands,140,73,112,0,0
2021-06-01,A3220150401,Japan,162,114,105,0,0
2021-06-01,A3220150401,France,1228,606,878,0,0
2021-06-01,A3220150401,Canada,1627,1119,1659,0,0
2021-06-01,A3220150401,Germany,246,184,172,0,0
2021-06-01,A3220150401,United Kingdom,373,378,396,0,0
2021-06-01,A3220150401,Spain,246,223,271,0,0
2021-06-01,A3220150401,Italy,25,13,37,0,0
2021-06-01,A3220150401,Portugal,22,18,40,0,0
2021-06-01,A3220150401,USA,1210,1211,1244,0,0
2021-06-01,A3220150401,India,2424,2843,2768,0,0
2021-06-01,A3120150306,China,23,22,45,0,0
2021-06-01,A3120150306,Indonesia,511,411,445,0,0
2021-06-01,A3120150306,South Korea,1499,808,992,0,0
2021-06-01,A3120150306,Sweden,45,25,29,0,0
2021-06-01,A3120150306,Pakistan,313,250,341,0,0
2021-06-01,A3120150306,Bangladesh,194,206,202,0,0
2021-06-01,A3120150306,Philiphines,23,20,43,0,0
2021-06-01,A3120150306,Australia,1232,724,1154,0,0
2021-06-01,A3120150306,Newzealand,576,493,640,0,0
2021-06-01,A3120150306,Austria,82,36,59,0,0
2021-06-01,A3120150306,Poland,169,154,181,0,0
2021-06-01,A3120150306,Norway,502,404,522,0,0
2021-06-01,A3120150306,Netherlands,381,271,401,0,0
2021-06-01,A3120150306,Japan,85,49,71,0,0
2021-06-01,A3120150306,France,348,352,373,0,0
2021-06-01,A3120150306,Canada,715,513,681,0,0
2021-06-01,A3120150306,Germany,380,276,299,0,0
2021-06-01,A3120150306,United Kingdom,1042,470,813,0,0
2021-06-01,A3120150306,Spain,663,463,638,0,0
2021-06-01,A3120150306,Italy,203,120,153,0,0
2021-06-01,A3120150306,Portugal,462,382,504,0,0
2021-06-01,A3120150306,USA,1540,998,1517,0,0
2021-06-01,A3120150306,India,7659,4476,6578,0,0
2021-06-01,A3120150305,China,411,444,449,0,0
2021-06-01,A3120150305,Indonesia,1184,751,1080,0,0
2021-06-01,A3120150305,South Korea,29,16,46,0,0
2021-06-01,A3120150305,Sweden,48,48,46,0,0
2021-06-01,A3120150305,Pakistan,236,153,185,0,0
2021-06-01,A3120150305,Bangladesh,24,17,41,0,0
2021-06-01,A3120150305,Philiphines,1821,786,1340,0,0
2021-06-01,A3120150305,Australia,313,260,296,0,0
2021-06-01,A3120150305,Newzealand,295,208,266,0,0
2021-06-01,A3120150305,Austria,98,47,68,0,0
2021-06-01,A3120150305,Poland,72,66,72,0,0
2021-06-01,A3120150305,Norway,274,190,259,0,0
2021-06-01,A3120150305,Netherlands,27,19,47,0,0
2021-06-01,A3120150305,Japan,191,157,189,0,0
2021-06-01,A3120150305,France,28,19,47,0,0
2021-06-01,A3120150305,Canada,1306,909,874,0,0
2021-06-01,A3120150305,Germany,603,439,418,0,0
2021-06-01,A3120150305,United Kingdom,1175,1250,1308,0,0
2021-06-01,A3120150305,Spain,289,152,177,0,0
2021-06-01,A3120150305,Italy,276,155,179,0,0
2021-06-01,A3120150305,Portugal,179,189,182,0,0
2021-06-01,A3120150305,USA,1935,1685,1872,0,0
2021-06-01,A3120150305,India,3749,2787,3727,0,0
2021-06-01,A3120150304,China,23,21,44,0,0
2021-06-01,A3120150304,Indonesia,800,675,775,0,0
2021-06-01,A3120150304,South Korea,1751,658,1283,0,0
2021-06-01,A3120150304,Sweden,76,67,86,0,0
2021-06-01,A3120150304,Pakistan,167,86,121,0,0
2021-06-01,A3120150304,Bangladesh,25,20,45,0,0
2021-06-01,A3120150304,Philiphines,620,478,516,0,0
2021-06-01,A3120150304,Australia,20,17,37,0,0
2021-06-01,A3120150304,Newzealand,87,37,67,0,0
2021-06-01,A3120150304,Austria,70,58,63,0,0
2021-06-01,A3120150304,Poland,163,128,120,0,0
2021-06-01,A3120150304,Norway,27,14,16,0,0
2021-06-01,A3120150304,Netherlands,22,19,20,0,0
2021-06-01,A3120150304,Japan,157,94,105,0,0
2021-06-01,A3120150304,France,831,583,711,0,0
2021-06-01,A3120150304,Canada,740,701,747,0,0
2021-06-01,A3120150304,Germany,529,401,444,0,0
2021-06-01,A3120150304,United Kingdom,994,827,1125,0,0
2021-06-01,A3120150304,Spain,480,375,479,0,0
2021-06-01,A3120150304,Italy,487,303,410,0,0
2021-06-01,A3120150304,Portugal,260,203,257,0,0
2021-06-01,A3120150304,USA,30,20,50,0,0
2021-06-01,A3120150304,India,1334,1267,1469,0,0
2021-06-01,A3119150302,China,25,20,45,0,0
2021-06-01,A3119150302,Indonesia,218,158,149,0,0
2021-06-01,A3119150302,South Korea,431,392,481,0,0
2021-06-01,A3119150302,Sweden,78,67,74,0,0
2021-06-01,A3119150302,Pakistan,279,187,271,0,0
2021-06-01,A3119150302,Bangladesh,63,64,72,0,0
2021-06-01,A3119150302,Philiphines,1000,923,929,0,0
2021-06-01,A3119150302,Australia,800,874,900,0,0
2021-06-01,A3119150302,Newzealand,215,134,175,0,0
2021-06-01,A3119150302,Austria,84,46,74,0,0
2021-06-01,A3119150302,Poland,237,219,267,0,0
2021-06-01,A3119150302,Norway,527,441,442,0,0
2021-06-01,A3119150302,Netherlands,123,130,143,0,0
2021-06-01,A3119150302,Japan,160,90,128,0,0
2021-06-01,A3119150302,France,1900,1217,1701,0,0
2021-06-01,A3119150302,Canada,1674,1590,1734,0,0
2021-06-01,A3119150302,Germany,547,351,543,0,0
2021-06-01,A3119150302,United Kingdom,471,493,536,0,0
2021-06-01,A3119150302,Spain,299,210,297,0,0
2021-06-01,A3119150302,Italy,402,277,399,0,0
2021-06-01,A3119150302,Portugal,283,113,208,0,0
2021-06-01,A3119150302,USA,3083,1752,2448,0,0
2021-06-01,A3119150302,India,7543,6913,8131,0,0
2021-06-01,A3119150301,China,424,372,399,0,0
2021-06-01,A3119150301,Indonesia,718,459,461,0,0
2021-06-01,A3119150301,South Korea,1233,591,987,0,0
2021-06-01,A3119150301,Sweden,38,17,30,0,0
2021-06-01,A3119150301,Pakistan,175,108,167,0,0
2021-06-01,A3119150301,Bangladesh,273,193,203,0,0
2021-06-01,A3119150301,Philiphines,29,23,52,0,0
2021-06-01,A3119150301,Australia,597,352,420,0,0
2021-06-01,A3119150301,Newzealand,134,104,147,0,0
2021-06-01,A3119150301,Austria,82,57,63,0,0
2021-06-01,A3119150301,Poland,66,70,70,0,0
2021-06-01,A3119150301,Norway,645,393,620,0,0
2021-06-01,A3119150301,Netherlands,187,181,204,0,0
2021-06-01,A3119150301,Japan,90,52,64,0,0
2021-06-01,A3119150301,France,881,828,944,0,0
2021-06-01,A3119150301,Canada,1034,438,720,0,0
2021-06-01,A3119150301,Germany,21,18,39,0,0
2021-06-01,A3119150301,United Kingdom,922,495,767,0,0
2021-06-01,A3119150301,Spain,710,641,722,0,0
2021-06-01,A3119150301,Italy,576,364,348,0,0
2021-06-01,A3119150301,Portugal,442,433,487,0,0
2021-06-01,A3119150301,USA,2152,1334,1662,0,0
2021-06-01,A3119150301,India,2441,1569,2253,0,0
2021-06-01,A3019150206,China,194,207,195,0,0
2021-06-01,A3019150206,Indonesia,452,401,499,0,0
2021-06-01,A3019150206,South Korea,2614,1467,2100,0,0
2021-06-01,A3019150206,Sweden,42,34,37,0,0
2021-06-01,A3019150206,Pakistan,23,18,40,0,0
2021-06-01,A3019150206,Bangladesh,97,61,80,0,0
2021-06-01,A3019150206,Philiphines,838,378,645,0,0
2021-06-01,A3019150206,Australia,970,832,941,0,0
2021-06-01,A3019150206,Newzealand,314,358,361,0,0
2021-06-01,A3019150206,Austria,155,134,156,0,0
2021-06-01,A3019150206,Poland,112,60,84,0,0
2021-06-01,A3019150206,Norway,933,372,700,0,0
2021-06-01,A3019150206,Netherlands,269,152,226,0,0
2021-06-01,A3019150206,Japan,63,47,64,0,0
2021-06-01,A3019150206,France,683,357,472,0,0
2021-06-01,A3019150206,Canada,1479,831,1345,0,0
2021-06-01,A3019150206,Germany,598,421,634,0,0
2021-06-01,A3019150206,United Kingdom,708,527,751,0,0
2021-06-01,A3019150206,Spain,21,17,20,0,0
2021-06-01,A3019150206,Italy,871,398,659,0,0
2021-06-01,A3019150206,Portugal,277,273,316,0,0
2021-06-01,A3019150206,USA,2085,1434,2160,0,0
2021-06-01,A3019150206,India,4751,4192,4112,0,0
2021-06-01,A3019150205,China,458,331,431,0,0
2021-06-01,A3019150205,Indonesia,953,783,1078,0,0
2021-06-01,A3019150205,South Korea,26,13,38,0,0
2021-06-01,A3019150205,Sweden,28,19,46,0,0
2021-06-01,A3019150205,Pakistan,29,16,26,0,0
2021-06-01,A3019150205,Bangladesh,29,13,42,0,0
2021-06-01,A3019150205,Philiphines,27,20,47,0,0
2021-06-01,A3019150205,Australia,415,194,317,0,0
2021-06-01,A3019150205,Newzealand,508,411,420,0,0
2021-06-01,A3019150205,Austria,32,26,33,0,0
2021-06-01,A3019150205,Poland,242,219,259,0,0
2021-06-01,A3019150205,Norway,656,530,633,0,0
2021-06-01,A3019150205,Netherlands,101,79,93,0,0
2021-06-01,A3019150205,Japan,169,104,122,0,0
2021-06-01,A3019150205,France,1130,687,1021,0,0
2021-06-01,A3019150205,Canada,1219,912,1170,0,0
2021-06-01,A3019150205,Germany,829,651,836,0,0
2021-06-01,A3019150205,United Kingdom,1170,534,933,0,0
2021-06-01,A3019150205,Spain,346,177,264,0,0
2021-06-01,A3019150205,Italy,817,317,598,0,0
2021-06-01,A3019150205,Portugal,98,95,111,0,0
2021-06-01,A3019150205,USA,2999,1862,2362,0,0
2021-06-01,A3019150205,India,4638,2962,4279,0,0
2021-06-01,A3019150204,China,230,167,227,0,0
2021-06-01,A3019150204,Indonesia,618,289,466,0,0
2021-06-01,A3019150204,South Korea,1089,673,621,0,0
2021-06-01,A3019150204,Sweden,52,44,54,0,0
2021-06-01,A3019150204,Pakistan,245,138,156,0,0
2021-06-01,A3019150204,Bangladesh,335,298,371,0,0
2021-06-01,A3019150204,Philiphines,1721,849,1241,0,0
2021-06-01,A3019150204,Australia,20,15,35,0,0
2021-06-01,A3019150204,Newzealand,29,14,21,0,0
2021-06-01,A3019150204,Austria,38,23,26,0,0
2021-06-01,A3019150204,Poland,190,194,212,0,0
2021-06-01,A3019150204,Norway,556,294,448,0,0
2021-06-01,A3019150204,Netherlands,106,125,123,0,0
2021-06-01,A3019150204,Japan,213,156,212,0,0
2021-06-01,A3019150204,France,552,267,464,0,0
2021-06-01,A3019150204,Canada,434,328,414,0,0
2021-06-01,A3019150204,Germany,305,179,244,0,0
2021-06-01,A3019150204,United Kingdom,297,245,244,0,0
2021-06-01,A3019150204,Spain,302,207,223,0,0
2021-06-01,A3019150204,Italy,819,835,908,0,0
2021-06-01,A3019150204,Portugal,561,340,478,0,0
2021-06-01,A3019150204,USA,728,414,456,0,0
2021-06-01,A3019150204,India,5851,5642,6641,0,0
2021-06-01,A3018150202,China,23,14,37,0,0
2021-06-01,A3018150202,Indonesia,22,13,31,0,0
2021-06-01,A3018150202,South Korea,1243,752,999,0,0
2021-06-01,A3018150202,Sweden,87,77,99,0,0
2021-06-01,A3018150202,Pakistan,29,20,49,0,0
2021-06-01,A3018150202,Bangladesh,471,368,507,0,0
2021-06-01,A3018150202,Philiphines,30,17,47,0,0
2021-06-01,A3018150202,Australia,1475,1085,1515,0,0
2021-06-01,A3018150202,Newzealand,310,156,257,0,0
2021-06-01,A3018150202,Austria,49,37,35,0,0
2021-06-01,A3018150202,Poland,101,47,81,0,0
2021-06-01,A3018150202,Norway,904,361,682,0,0
2021-06-01,A3018150202,Netherlands,181,107,127,0,0
2021-06-01,A3018150202,Japan,312,148,208,0,0
2021-06-01,A3018150202,France,200,243,238,0,0
2021-06-01,A3018150202,Canada,584,391,432,0,0
2021-06-01,A3018150202,Germany,280,156,209,0,0
2021-06-01,A3018150202,United Kingdom,1208,525,898,0,0
2021-06-01,A3018150202,Spain,446,209,298,0,0
2021-06-01,A3018150202,Italy,362,214,250,0,0
2021-06-01,A3018150202,Portugal,573,425,600,0,0
2021-06-01,A3018150202,USA,2753,2014,2841,0,0
2021-06-01,A3018150202,India,9292,7644,10289,0,0
2021-06-01,A3018150201,China,295,248,274,0,0
2021-06-01,A3018150201,Indonesia,440,381,451,0,0
2021-06-01,A3018150201,South Korea,474,243,300,0,0
2021-06-01,A3018150201,Sweden,26,16,16,0,0
2021-06-01,A3018150201,Pakistan,173,153,173,0,0
2021-06-01,A3018150201,Bangladesh,25,22,47,0,0
2021-06-01,A3018150201,Philiphines,1239,799,829,0,0
2021-06-01,A3018150201,Australia,746,628,661,0,0
2021-06-01,A3018150201,Newzealand,417,309,425,0,0
2021-06-01,A3018150201,Austria,138,142,154,0,0
2021-06-01,A3018150201,Poland,358,235,355,0,0
2021-06-01,A3018150201,Norway,34,35,33,0,0
2021-06-01,A3018150201,Netherlands,310,158,220,0,0
2021-06-01,A3018150201,Japan,148,78,103,0,0
2021-06-01,A3018150201,France,1350,617,967,0,0
2021-06-01,A3018150201,Canada,570,405,390,0,0
2021-06-01,A3018150201,Germany,467,326,489,0,0
2021-06-01,A3018150201,United Kingdom,983,561,571,0,0
2021-06-01,A3018150201,Spain,555,279,478,0,0
2021-06-01,A3018150201,Italy,710,500,554,0,0
2021-06-01,A3018150201,Portugal,274,155,179,0,0
2021-06-01,A3018150201,USA,2618,1747,1793,0,0
2021-06-01,A3018150201,India,4733,3576,5079,0,0
2021-06-01,A2918150106,China,169,145,139,0,0
2021-06-01,A2918150106,Indonesia,1560,998,1486,0,0
2021-06-01,A2918150106,South Korea,1144,459,854,0,0
2021-06-01,A2918150106,Sweden,78,36,59,0,0
2021-06-01,A2918150106,Pakistan,24,18,42,0,0
2021-06-01,A2918150106,Bangladesh,454,327,486,0,0
2021-06-01,A2918150106,Philiphines,1892,1236,1484,0,0
2021-06-01,A2918150106,Australia,1296,802,1040,0,0
2021-06-01,A2918150106,Newzealand,539,403,548,0,0
2021-06-01,A2918150106,Austria,150,88,141,0,0
2021-06-01,A2918150106,Poland,156,152,171,0,0
2021-06-01,A2918150106,Norway,677,476,552,0,0
2021-06-01,A2918150106,Netherlands,96,46,80,0,0
2021-06-01,A2918150106,Japan,181,149,153,0,0
2021-06-01,A2918150106,France,730,473,697,0,0
2021-06-01,A2918150106,Canada,558,410,610,0,0
2021-06-01,A2918150106,Germany,393,236,369,0,0
2021-06-01,A2918150106,United Kingdom,709,748,798,0,0
2021-06-01,A2918150106,Spain,579,353,553,0,0
2021-06-01,A2918150106,Italy,285,218,271,0,0
2021-06-01,A2918150106,Portugal,125,92,93,0,0
2021-06-01,A2918150106,USA,1370,1257,1427,0,0
2021-06-01,A2918150106,India,5383,4515,4747,0,0
2021-06-01,A2918150105,China,503,528,561,0,0
2021-06-01,A2918150105,Indonesia,149,94,104,0,0
2021-06-01,A2918150105,South Korea,170,97,140,0,0
2021-06-01,A2918150105,Sweden,122,50,85,0,0
2021-06-01,A2918150105,Pakistan,21,16,37,0,0
2021-06-01,A2918150105,Bangladesh,38,24,25,0,0
2021-06-01,A2918150105,Philiphines,25,23,47,0,0
2021-06-01,A2918150105,Australia,868,496,622,0,0
2021-06-01,A2918150105,Newzealand,222,169,213,0,0
2021-06-01,A2918150105,Austria,164,95,150,0,0
2021-06-01,A2918150105,Poland,187,99,164,0,0
2021-06-01,A2918150105,Norway,1130,762,1093,0,0
2021-06-01,A2918150105,Netherlands,270,182,248,0,0
2021-06-01,A2918150105,Japan,69,77,73,0,0
2021-06-01,A2918150105,France,1040,698,809,0,0
2021-06-01,A2918150105,Canada,613,598,663,0,0
2021-06-01,A2918150105,Germany,613,453,639,0,0
2021-06-01,A2918150105,United Kingdom,1337,1145,1487,0,0
2021-06-01,A2918150105,Spain,547,244,409,0,0
2021-06-01,A2918150105,Italy,573,396,581,0,0
2021-06-01,A2918150105,Portugal,189,146,207,0,0
2021-06-01,A2918150105,USA,3968,3079,4321,0,0
2021-06-01,A2918150105,India,6172,5993,7009,0,0
2021-06-01,A2918150104,China,292,238,285,0,0
2021-06-01,A2918150104,Indonesia,1238,940,1354,0,0
2021-06-01,A2918150104,South Korea,2517,1352,2065,0,0
2021-06-01,A2918150104,Sweden,22,27,26,0,0
2021-06-01,A2918150104,Pakistan,429,255,408,0,0
2021-06-01,A2918150104,Bangladesh,471,441,533,0,0
2021-06-01,A2918150104,Philiphines,1558,1159,1583,0,0
2021-06-01,A2918150104,Australia,494,198,371,0,0
2021-06-01,A2918150104,Newzealand,210,130,139,0,0
2021-06-01,A2918150104,Austria,95,54,69,0,0
2021-06-01,A2918150104,Poland,305,152,247,0,0
2021-06-01,A2918150104,Norway,525,338,489,0,0
2021-06-01,A2918150104,Netherlands,376,307,420,0,0
2021-06-01,A2918150104,Japan,171,109,160,0,0
2021-06-01,A2918150104,France,949,381,700,0,0
2021-06-01,A2918150104,Canada,435,310,405,0,0
2021-06-01,A2918150104,Germany,67,48,67,0,0
2021-06-01,A2918150104,United Kingdom,461,541,546,0,0
2021-06-01,A2918150104,Spain,396,352,384,0,0
2021-06-01,A2918150104,Italy,238,202,267,0,0
2021-06-01,A2918150104,Portugal,22,15,16,0,0
2021-06-01,A2918150104,USA,2130,1962,2273,0,0
2021-06-01,A2918150104,India,4867,4603,5045,0,0
2021-06-01,A2918150102,China,541,590,560,0,0
2021-06-01,A2918150102,Indonesia,437,247,304,0,0
2021-06-01,A2918150102,South Korea,1271,843,1273,0,0
2021-06-01,A2918150102,Sweden,34,26,31,0,0
2021-06-01,A2918150102,Pakistan,21,14,35,0,0
2021-06-01,A2918150102,Bangladesh,339,285,268,0,0
2021-06-01,A2918150102,Philiphines,863,701,806,0,0
2021-06-01,A2918150102,Australia,149,82,121,0,0
2021-06-01,A2918150102,Newzealand,243,214,244,0,0
2021-06-01,A2918150102,Austria,65,61,70,0,0
2021-06-01,A2918150102,Poland,198,149,194,0,0
2021-06-01,A2918150102,Norway,800,565,603,0,0
2021-06-01,A2918150102,Netherlands,248,130,155,0,0
2021-06-01,A2918150102,Japan,85,57,83,0,0
2021-06-01,A2918150102,France,777,352,567,0,0
2021-06-01,A2918150102,Canada,998,505,636,0,0
2021-06-01,A2918150102,Germany,279,142,225,0,0
2021-06-01,A2918150102,United Kingdom,50,61,59,0,0
2021-06-01,A2918150102,Spain,211,233,248,0,0
2021-06-01,A2918150102,Italy,486,396,476,0,0
2021-06-01,A2918150102,Portugal,398,246,355,0,0
2021-06-01,A2918150102,USA,4037,2612,3747,0,0
