note_id,date,customer_code,product_code,market,sales_rep,note_text,deal_stage,competitor_mentioned
CRM003163,2020-05-01,90021094,A2021150503,United Kingdom,Rep-27,Customer asked for more information about the premium variant.,Proposal,0
CRM003164,2020-03-01,90016175,A2419150402,Poland,Rep-06,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003165,2020-08-01,80001019,A1521150601,China,Rep-03,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM003166,2018-12-01,90015145,A4620110604,Norway,Rep-05,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003167,2020-10-01,90005159,A5419110205,Pakistan,Rep-12,Customer asked for more information about the premium variant.,Proposal,0
CRM003168,2020-12-01,70023031,A5419110202,Canada,Rep-08,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003169,2021-03-01,90015148,A7119160103,Norway,Rep-04,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003170,2020-04-01,90008167,A6218160102,Australia,Rep-23,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM003171,2019-03-01,70014143,A2020150501,Netherlands,Rep-01,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM003172,2020-08-01,90020101,A0621150307,Austria,Rep-09,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003173,2018-10-01,70010047,A1420150502,Bangladesh,Rep-16,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM003174,2019-10-01,70022085,A1219150302,USA,Rep-08,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003175,2020-03-01,70003181,A5519110302,Indonesia,Rep-14,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003176,2020-10-01,90011185,A5721110504,France,Rep-03,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM003177,2020-12-01,90003180,A3320150501,Indonesia,Rep-23,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003178,2020-01-01,90023030,A2821150806,Canada,Rep-23,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003179,2019-08-01,70015152,A4218110207,Norway,Rep-01,Customer asked for more information about the premium variant.,Proposal,0
CRM003180,2020-09-01,90010045,A6018110105,Bangladesh,Rep-28,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003181,2021-06-01,90002016,A6018110101,India,Rep-09,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003182,2021-05-01,90012035,A0721150404,Germany,Rep-26,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM003183,2019-09-01,90008164,A6018110103,Australia,Rep-28,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003184,2020-12-01,70006157,A4520110508,Philiphines,Rep-14,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003185,2019-11-01,90020100,A6718160102,Austria,Rep-03,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003186,2019-10-01,90008168,A6218160102,Australia,Rep-14,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003187,2019-06-01,90011185,A2319150305,France,Rep-19,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003188,2021-01-01,90021089,A1320150402,United Kingdom,Rep-22,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003189,2020-07-01,80001019,A4821110806,China,Rep-19,Customer asked for more information about the premium variant.,Proposal,0
CRM003190,2020-02-01,90013118,A6918160303,Italy,Rep-07,Customer asked for more information about the premium variant.,Negotiation,0
CRM003191,2020-02-01,90013119,A1219150301,Italy,Rep-09,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM003192,2019-06-01,90005162,A4519110501,Pakistan,Rep-14,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003193,2020-07-01,90021087,A5621110403,United Kingdom,Rep-07,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003194,2021-05-01,90011186,A5318110105,France,Rep-01,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003195,2021-06-01,90014141,A7220160203,Netherlands,Rep-02,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM003196,2018-09-01,90005159,A4218110202,Pakistan,Rep-20,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003197,2018-12-01,70007199,A2918150101,South Korea,Rep-10,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003198,2019-12-01,90002008,A0418150102,India,Rep-07,Customer asked for more information about the premium variant.,Negotiation,0
CRM003199,2019-11-01,90020101,A6419160301,Austria,Rep-25,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003200,2019-07-01,90001020,A4620110601,China,Rep-23,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003201,2020-09-01,90003180,A2419150405,Indonesia,Rep-21,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM003202,2019-08-01,90018113,A7219160201,Spain,Rep-07,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003203,2020-04-01,90003180,A2118150106,Indonesia,Rep-19,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003204,2020-05-01,90008167,A2520150502,Australia,Rep-04,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003205,2020-03-01,90011189,A6419160301,France,Rep-30,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM003206,2019-08-01,90023023,A6621160503,Canada,Rep-28,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM003207,2021-07-01,90018109,A5520110305,Spain,Rep-15,Customer asked for more information about the premium variant.,Renewal,0
CRM003208,2019-07-01,90013122,A4419110402,Italy,Rep-30,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003209,2021-04-01,80001019,A3819150205,China,Rep-24,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003210,2019-06-01,90016175,A4620110606,Poland,Rep-08,Customer asked for more information about the premium variant.,Negotiation,0
CRM003211,2018-12-01,90004061,A2118150101,Japan,Rep-27,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003212,2021-01-01,70002018,A1718150203,India,Rep-08,Customer asked for more information about the premium variant.,Renewal,0
CRM003213,2019-09-01,90022081,A0219150201,USA,Rep-23,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM003214,2021-02-01,90022079,A3120150304,USA,Rep-26,Customer asked for more information about the premium variant.,Proposal,0
CRM003215,2018-09-01,90006156,A6219160103,Philiphines,Rep-11,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003216,2020-02-01,90009128,A4118110101,Newzealand,Rep-06,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003217,2019-11-01,80006154,A3920150301,Philiphines,Rep-20,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM003218,2020-10-01,80001019,A4720110701,China,Rep-25,Customer asked for more information about the premium variant.,Proposal,0
CRM003219,2019-07-01,90006153,A1421150503,Philiphines,Rep-11,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003220,2021-04-01,90022080,A5419110204,USA,Rep-05,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003221,2020-08-01,90018106,A6119110203,Spain,Rep-20,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003222,2020-09-01,90014141,A0321150303,Netherlands,Rep-11,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003223,2018-10-01,90017049,A1618150104,Portugal,Rep-22,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003224,2020-03-01,90019201,A6119110202,Sweden,Rep-29,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003225,2019-05-01,90001020,A4721110705,China,Rep-16,Customer asked for more information about the premium variant.,Qualified,0
CRM003226,2021-05-01,90002013,A2620150605,India,Rep-27,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM003227,2019-01-01,90009128,A3421150606,Newzealand,Rep-27,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003228,2020-04-01,90009127,A5519110301,Newzealand,Rep-16,Customer asked for more information about the premium variant.,Renewal,0
CRM003229,2019-01-01,70015152,A5519110302,Norway,Rep-24,Customer asked for more information about the premium variant.,Proposal,0
CRM003230,2020-11-01,90022083,A4118110107,USA,Rep-29,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM003231,2018-11-01,90008166,A4620110607,Australia,Rep-14,Customer is considering a competitor because our price is higher.,Renewal,1
CRM003232,2020-01-01,90020099,A0519150202,Austria,Rep-04,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003233,2019-03-01,90019201,A5419110207,Sweden,Rep-12,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003234,2019-07-01,70005163,A4020150401,Pakistan,Rep-18,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003235,2019-02-01,90023022,A6018110102,Canada,Rep-18,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003236,2019-10-01,70003181,A2020150501,Indonesia,Rep-22,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003237,2020-02-01,90018107,A1521150603,Spain,Rep-15,Customer asked for more information about the premium variant.,Qualified,0
CRM003238,2020-08-01,70007199,A2918150106,South Korea,Rep-09,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003239,2020-01-01,90015150,A6319160202,Norway,Rep-14,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM003240,2021-06-01,90014141,A2319150301,Netherlands,Rep-03,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003241,2019-02-01,90017054,A3220150401,Portugal,Rep-07,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM003242,2020-02-01,90001021,A6018110105,China,Rep-09,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003243,2021-01-01,90008167,A1119150203,Australia,Rep-11,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003244,2020-01-01,90007197,A2218150201,South Korea,Rep-26,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003245,2020-06-01,90011186,A6919160302,France,Rep-19,Customer asked for more information about the premium variant.,Negotiation,0
CRM003246,2019-10-01,70008169,A4419110405,Australia,Rep-21,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM003247,2020-01-01,90004065,A7321160302,Japan,Rep-23,Customer asked for more information about the premium variant.,Prospecting,0
CRM003248,2021-06-01,90023026,A2821150805,Canada,Rep-09,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003249,2019-12-01,90023022,A0418150107,Canada,Rep-21,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003250,2019-03-01,70009134,A0418150107,Newzealand,Rep-30,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003251,2021-03-01,90015147,A0721150404,Norway,Rep-04,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM003252,2021-05-01,90022081,A4118110105,USA,Rep-30,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003253,2021-01-01,90017059,A1521150601,Portugal,Rep-23,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003254,2020-10-01,90022078,A5318110101,USA,Rep-29,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003255,2019-09-01,90016173,A5621110404,Poland,Rep-28,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM003256,2020-09-01,90018109,A3220150402,Spain,Rep-28,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM003257,2021-01-01,90002003,A6018110102,India,Rep-24,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003258,2021-06-01,70005163,A6818160202,Pakistan,Rep-08,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003259,2020-07-01,90023024,A6419160303,Canada,Rep-18,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003260,2018-11-01,90002013,A6719160101,India,Rep-22,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003261,2019-01-01,90005162,A4419110405,Pakistan,Rep-06,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003262,2019-09-01,90011189,A6919160302,France,Rep-08,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003263,2019-05-01,90021095,A2520150502,United Kingdom,Rep-08,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003264,2019-02-01,90023023,A0519150207,Canada,Rep-02,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003265,2021-03-01,90022080,A2721150702,USA,Rep-16,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003266,2019-11-01,70009134,A4519110501,Newzealand,Rep-30,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM003267,2020-02-01,70019204,A2319150304,Sweden,Rep-05,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003268,2018-09-01,70013125,A0321150303,Italy,Rep-25,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003269,2019-09-01,70012042,A3521150705,Germany,Rep-20,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003270,2020-10-01,70006158,A4821110801,Philiphines,Rep-26,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003271,2019-07-01,70015152,A0821150504,Norway,Rep-30,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003272,2020-06-01,90021090,A4118110107,United Kingdom,Rep-22,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003273,2019-09-01,70004069,A0721150401,Japan,Rep-29,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM003274,2021-01-01,90020101,A6919160302,Austria,Rep-03,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM003275,2019-11-01,90015148,A5519110302,Norway,Rep-27,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM003276,2020-07-01,90007197,A6519160401,South Korea,Rep-22,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003277,2020-03-01,90002012,A2419150405,India,Rep-24,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM003278,2018-10-01,90011191,A0621150307,France,Rep-14,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003279,2018-10-01,90015147,A3521150706,Norway,Rep-10,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003280,2021-02-01,90008164,A5519110302,Australia,Rep-07,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003281,2021-01-01,90001020,A1718150203,China,Rep-18,Customer asked for more information about the premium variant.,Proposal,0
CRM003282,2019-01-01,70002017,A4520110505,India,Rep-20,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003283,2019-06-01,90004061,A2620150601,Japan,Rep-10,Customer mentioned a competitor's promotional pricing.,Prospecting,1
CRM003284,2020-02-01,90017054,A3819150203,Portugal,Rep-05,Customer asked for more information about the premium variant.,Negotiation,0
CRM003285,2020-04-01,80001019,A3119150302,China,Rep-06,Customer asked for more information about the premium variant.,Qualified,0
CRM003286,2019-03-01,90008167,A3120150306,Australia,Rep-02,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM003287,2019-09-01,90013121,A0118150103,Italy,Rep-27,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003288,2020-10-01,90003180,A3120150305,Indonesia,Rep-18,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003289,2019-03-01,90009128,A2620150606,Newzealand,Rep-25,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003290,2020-03-01,90023024,A6520160403,Canada,Rep-17,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003291,2018-10-01,70003181,A4720110701,Indonesia,Rep-01,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003292,2019-09-01,80001019,A0418150101,China,Rep-14,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003293,2021-03-01,90020103,A1219150301,Austria,Rep-12,Customer asked for more information about the premium variant.,Proposal,0
CRM003294,2020-02-01,90005161,A6819160203,Pakistan,Rep-26,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003295,2020-10-01,90003179,A3119150301,Indonesia,Rep-25,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM003296,2018-10-01,90003180,A0418150103,Indonesia,Rep-09,Customer asked for more information about the premium variant.,Negotiation,0
CRM003297,2020-03-01,90015150,A6818160202,Norway,Rep-16,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003298,2021-02-01,80006154,A7321160303,Philiphines,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM003299,2021-06-01,90020100,A0418150101,Austria,Rep-13,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003300,2019-08-01,90014140,A6120110207,Netherlands,Rep-23,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM003301,2019-08-01,90019200,A3120150304,Sweden,Rep-17,Customer asked for more information about the premium variant.,Renewal,0
CRM003302,2018-12-01,90009127,A0418150101,Newzealand,Rep-02,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM003303,2018-12-01,70014142,A4118110107,Netherlands,Rep-08,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM003304,2019-06-01,70003181,A2620150602,Indonesia,Rep-01,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003305,2020-09-01,90023023,A0519150203,Canada,Rep-28,Customer asked for more information about the premium variant.,Renewal,0
CRM003306,2020-01-01,90015149,A2821150805,Norway,Rep-15,Customer asked for more information about the premium variant.,Prospecting,0
CRM003307,2020-09-01,70003181,A2918150102,Indonesia,Rep-23,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM003308,2021-08-01,90012041,A1521150603,Germany,Rep-10,Customer asked for more information about the premium variant.,Proposal,0
CRM003309,2021-07-01,90004068,A3920150303,Japan,Rep-23,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003310,2020-11-01,90011192,A4118110102,France,Rep-21,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003311,2021-07-01,80006155,A4620110607,Philiphines,Rep-27,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM003312,2021-08-01,90021093,A4821110807,United Kingdom,Rep-04,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003313,2020-02-01,90004068,A4021150403,Japan,Rep-07,Customer asked for more information about the premium variant.,Negotiation,0
CRM003314,2018-12-01,80007196,A4218110205,South Korea,Rep-22,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003315,2020-06-01,70018115,A2721150706,Spain,Rep-04,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003316,2021-08-01,90014139,A0621150307,Netherlands,Rep-27,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003317,2020-11-01,80007195,A2721150704,South Korea,Rep-21,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003318,2018-09-01,90005159,A3320150501,Pakistan,Rep-25,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003319,2019-06-01,90010044,A7119160103,Bangladesh,Rep-06,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003320,2020-03-01,90004068,A4020150401,Japan,Rep-03,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003321,2021-08-01,90018112,A1819150301,Spain,Rep-12,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003322,2020-08-01,90002001,A2821150801,India,Rep-20,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003323,2021-07-01,90021091,A2918150102,United Kingdom,Rep-08,Customer asked for more information about the premium variant.,Negotiation,0
CRM003324,2019-08-01,90018106,A3718150101,Spain,Rep-02,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM003325,2019-04-01,70016178,A7321160301,Poland,Rep-27,Customer asked for more information about the premium variant.,Proposal,0
CRM003326,2020-12-01,70008170,A3019150205,Australia,Rep-18,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003327,2019-05-01,90010044,A1320150402,Bangladesh,Rep-04,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003328,2019-12-01,90020098,A2218150201,Austria,Rep-11,Customer asked for more information about the premium variant.,Negotiation,0
CRM003329,2021-04-01,70021096,A4319110306,United Kingdom,Rep-13,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003330,2019-12-01,90017056,A2821150804,Portugal,Rep-14,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM003331,2019-06-01,70015152,A6419160302,Norway,Rep-02,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003332,2018-12-01,90004063,A2420150406,Japan,Rep-12,Customer asked for more information about the premium variant.,Renewal,0
CRM003333,2020-09-01,90001021,A5721110502,China,Rep-10,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003334,2020-07-01,70003181,A4620110601,Indonesia,Rep-26,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003335,2020-10-01,90011185,A5318110107,France,Rep-12,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003336,2020-08-01,90013117,A3818150201,Italy,Rep-30,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM003337,2019-05-01,70012043,A2620150604,Germany,Rep-14,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003338,2021-03-01,90004065,A7220160203,Japan,Rep-12,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM003339,2019-11-01,90002013,A3421150606,India,Rep-12,Customer asked for more information about the premium variant.,Prospecting,0
CRM003340,2021-02-01,70010047,A1118150202,Bangladesh,Rep-01,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM003341,2021-08-01,90010045,A1819150301,Bangladesh,Rep-12,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM003342,2021-03-01,70003181,A4520110505,Indonesia,Rep-28,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003343,2020-08-01,90019200,A3621150801,Sweden,Rep-30,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003344,2021-03-01,90007197,A0418150101,South Korea,Rep-10,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003345,2018-12-01,90023024,A4021150403,Canada,Rep-17,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003346,2020-08-01,90015144,A4118110106,Norway,Rep-04,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM003347,2020-03-01,90020102,A3521150701,Austria,Rep-06,Customer asked for more information about the premium variant.,Proposal,0
CRM003348,2020-02-01,80007196,A2520150501,South Korea,Rep-04,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003349,2019-05-01,90021088,A6519160401,United Kingdom,Rep-18,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM003350,2020-04-01,90006153,A4620110604,Philiphines,Rep-21,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003351,2019-07-01,90017050,A5419110205,Portugal,Rep-27,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM003352,2020-03-01,90017049,A2219150206,Portugal,Rep-25,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003353,2018-12-01,70007198,A0321150303,South Korea,Rep-26,Customer asked for more information about the premium variant.,Renewal,0
CRM003354,2020-05-01,90023030,A3521150704,Canada,Rep-26,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003355,2019-02-01,90020099,A7220160203,Austria,Rep-05,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003356,2019-01-01,70004069,A0921150601,Japan,Rep-18,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003357,2019-11-01,70008170,A3521150702,Australia,Rep-26,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003358,2020-04-01,70011193,A2420150406,France,Rep-14,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003359,2020-12-01,90018113,A5318110102,Spain,Rep-19,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003360,2020-02-01,90006153,A1118150201,Philiphines,Rep-18,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003361,2019-03-01,70009134,A4118110107,Newzealand,Rep-29,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003362,2018-10-01,90021087,A0418150108,United Kingdom,Rep-27,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003363,2021-03-01,90012041,A6621160503,Germany,Rep-14,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003364,2021-07-01,90013118,A4218110208,Italy,Rep-09,Customer asked for more information about the premium variant.,Renewal,0
CRM003365,2018-11-01,70011193,A2520150506,France,Rep-10,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM003366,2021-07-01,90017053,A5419110201,Portugal,Rep-28,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003367,2021-06-01,90009130,A1718150204,Newzealand,Rep-24,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003368,2019-03-01,70009134,A5721110508,Newzealand,Rep-22,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003369,2019-07-01,90022082,A0418150107,USA,Rep-23,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003370,2020-10-01,70010047,A0621150308,Bangladesh,Rep-23,Customer asked for more information about the premium variant.,Qualified,0
CRM003371,2020-12-01,90020097,A6818160201,Austria,Rep-23,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003372,2021-08-01,90010046,A3621150804,Bangladesh,Rep-20,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003373,2019-08-01,90021089,A2721150706,United Kingdom,Rep-02,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003374,2020-06-01,90013117,A3718150103,Italy,Rep-20,Customer is considering a competitor because our price is higher.,Renewal,1
CRM003375,2021-02-01,90007197,A6119110202,South Korea,Rep-23,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM003376,2021-06-01,90002011,A3421150606,India,Rep-12,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003377,2019-09-01,90003179,A5318110101,Indonesia,Rep-26,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM003378,2018-10-01,90019200,A1118150202,Sweden,Rep-14,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003379,2019-05-01,90012037,A6018110105,Germany,Rep-26,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM003380,2020-02-01,80007195,A5519110304,South Korea,Rep-30,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003381,2019-09-01,70007198,A5520110307,South Korea,Rep-22,Customer requested a better commercial offer before renewing the purchase.,Prospecting,0
CRM003382,2019-02-01,90022073,A2918150104,USA,Rep-30,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003383,2019-10-01,90011187,A6620160501,France,Rep-09,Customer asked for more information about the premium variant.,Proposal,0
CRM003384,2020-01-01,90010044,A4721110706,Bangladesh,Rep-07,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003385,2021-05-01,90019203,A7219160201,Sweden,Rep-19,Customer asked for more information about the premium variant.,Prospecting,0
CRM003386,2018-12-01,70005163,A3718150105,Pakistan,Rep-17,Customer is considering a competitor because our price is higher.,Renewal,1
CRM003387,2020-08-01,90004065,A2319150305,Japan,Rep-28,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003388,2019-07-01,90012034,A2219150206,Germany,Rep-08,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003389,2019-05-01,90013123,A3420150602,Italy,Rep-02,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM003390,2020-05-01,90002010,A3220150404,India,Rep-17,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003391,2018-10-01,70003181,A5621110403,Indonesia,Rep-27,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003392,2018-10-01,90023026,A5318110105,Canada,Rep-16,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
